id,dur,proto,service,state,spkts,dpkts,sbytes,dbytes,rate,sttl,dttl,sload,dload,sloss,dloss,sinpkt,dinpkt,sjit,djit,swin,stcpb,dtcpb,dwin,tcprtt,synack,ackdat,smean,dmean,trans_depth,response_body_len,ct_srv_src,ct_state_ttl,ct_dst_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,is_ftp_login,ct_ftp_cmd,ct_flw_http_mthd,ct_src_ltm,ct_srv_dst,is_sm_ips_ports,attack_cat,label
111,0.717487,tcp,-,FIN,10,6,534,268,20.906.303,254,252,5.363.163.574,2.497.606.201,2,1,66.388.333,126.871,3.284.802.132,162.022.297,255,4059060577,1649278110,255,0.132444,0.083125,0.049319,53,45,0,0,3,1,1,1,1,2,0,0,0,2,2,0,Normal,0
112,16.488.672,tcp,-,REQ,6,0,270,0,0.303238,254,0,109.165.855,0,5,0,32.977.345,0,61.746.335,0,255,0,0,0,0,0,0,45,0,0,0,11,6,5,2,2,11,0,0,0,5,11,0,Normal,0
113,0.874834,tcp,-,FIN,10,8,2516,354,19.432.258,254,252,20712.5,2.834.823.486,2,1,97.190.556,10.487.743,5.023.861.708,182.480.562,255,2138990264,4013507049,255,0.228169,0.140685,0.087484,252,44,0,0,12,1,1,1,1,3,0,0,0,2,3,0,Normal,0
114,16.800.188,tcp,-,REQ,6,0,270,0,0.297616,254,0,107.141.655,0,5,0,33.600.375,0,6.278.833,0,255,0,0,0,0,0,0,45,0,0,0,12,6,1,1,1,9,0,0,0,2,9,0,Normal,0
115,16.488.672,tcp,-,REQ,6,0,270,0,0.303238,254,0,109.165.855,0,5,0,32.977.345,0,61.746.335,0,255,0,0,0,0,0,0,45,0,0,0,11,6,5,2,2,11,0,0,0,5,11,0,Normal,0
116,16.800.188,tcp,-,REQ,6,0,270,0,0.297616,254,0,107.141.655,0,5,0,33.600.375,0,6.278.833,0,255,0,0,0,0,0,0,45,0,0,0,11,6,5,1,1,11,0,0,0,5,11,0,Normal,0
117,1.538.604,tcp,http,FIN,10,10,814,1266,12.348.856,62,252,381.124.707,5.927.451.172,2,2,170.860.889,158.795.219,9.513.325.933,271.657.688,255,664847518,2707919610,255,0.333902,0.109439,0.224463,81,127,1,188,2,1,1,1,1,2,0,0,1,2,2,0,Normal,0
118,16.136.995,tcp,-,REQ,6,0,270,0,0.309847,254,0,11.154.493,0,5,0,3.227.399,0,6.033.978,0,255,0,0,0,0,0,0,45,0,0,0,11,6,5,2,2,11,0,0,0,5,11,0,Normal,0
119,16.136.995,tcp,-,REQ,6,0,270,0,0.309847,254,0,11.154.493,0,5,0,3.227.399,0,6.033.978,0,255,0,0,0,0,0,0,45,0,0,0,11,6,5,2,2,11,0,0,0,5,11,0,Normal,0
120,17.272.808,tcp,-,REQ,4,0,180,0,0.173683,254,0,62.526.024,0,3,0,57.576.025,0,81.424.755,0,255,0,0,0,0,0,0,45,0,0,0,12,6,8,2,2,9,0,0,0,9,9,0,Normal,0
121,17.267.853,tcp,-,REQ,4,0,180,0,0.173733,254,0,62.543.964,0,3,0,57.559.505,0,8.140.131,0,255,0,0,0,0,0,0,45,0,0,0,12,6,8,2,2,9,0,0,0,9,9,0,Normal,0
122,17.267.853,tcp,-,REQ,4,0,180,0,0.173733,254,0,62.543.964,0,3,0,57.559.505,0,8.140.131,0,255,0,0,0,0,0,0,45,0,0,0,12,6,8,2,2,9,0,0,0,9,9,0,Normal,0
123,0.869206,tcp,-,FIN,10,6,534,268,17.257.129,254,252,4.427.028.809,2.061.651.611,2,1,89.176.556,152.091.797,464.790.085,215.683.547,255,1130834393,1765038992,255,0.2012,0.108745,0.092455,53,45,0,0,4,1,1,1,1,3,0,0,0,1,3,0,Normal,0
124,19.176.811,tcp,-,REQ,4,0,180,0,0.156439,254,0,5.631.802,0,3,0,63.922.705,0,9040.03,0,255,0,0,0,0,0,0,45,0,0,0,12,6,8,2,2,9,0,0,0,9,9,0,Normal,0
125,17.272.808,tcp,-,REQ,4,0,180,0,0.173683,254,0,62.526.024,0,3,0,57.576.025,0,81.424.755,0,255,0,0,0,0,0,0,45,0,0,0,12,6,8,2,2,9,0,0,0,9,9,0,Normal,0
126,16.687.513,tcp,-,REQ,4,0,180,0,0.179775,254,0,64.719.048,0,3,0,55.625.045,0,7.866.557,0,255,0,0,0,0,0,0,45,0,0,0,12,6,8,2,2,9,0,0,0,9,9,0,Normal,0
127,19.176.811,tcp,-,REQ,4,0,180,0,0.156439,254,0,5.631.802,0,3,0,63.922.705,0,9040.03,0,255,0,0,0,0,0,0,45,0,0,0,12,6,8,2,2,9,0,0,0,9,9,0,Normal,0
128,0.816781,tcp,-,FIN,10,6,2516,268,18.364.776,254,252,2.218.465.039,2.193.978.516,2,1,90.476.222,137.692.797,4.489.654.147,196.170.453,255,2986121594,4120927092,255,0.234341,0.128308,0.106033,252,45,0,0,12,1,1,1,1,3,0,0,0,9,3,0,Normal,0
129,16.687.513,tcp,-,REQ,4,0,180,0,0.179775,254,0,64.719.048,0,3,0,55.625.045,0,7.866.557,0,255,0,0,0,0,0,0,45,0,0,0,12,6,8,2,2,9,0,0,0,9,9,0,Normal,0
130,0.724897,tcp,-,FIN,10,6,534,268,20.692.594,254,252,5.308.340.332,2.472.075.195,2,1,78.324.111,114.136,4.176.591.702,179.829.109,255,1754390776,3920969527,255,0.305671,0.154212,0.151459,53,45,0,0,4,1,1,1,1,3,0,0,0,1,3,0,Normal,0
131,1.625.287,tcp,http,FIN,12,8,876,1182,11.690.243,62,252,3.952.532.471,5.094.484.863,2,2,147.753.369,221.341.281,7.502.326.999,308.739.156,255,1189974610,4041664482,255,0.184153,0.075141,0.109012,73,148,1,189,1,1,2,1,1,1,0,0,1,1,1,0,Normal,0
132,1.739.142,tcp,-,FIN,10,8,2516,354,9.774.935,254,252,1.041.893.066,1.425.990.601,2,1,193.200.556,237.767.719,1.144.607.773,345.173.906,255,2807919407,90823043,255,0.155534,0.074759,0.080775,252,44,0,0,12,1,1,1,1,3,0,0,0,1,3,0,Normal,0
133,0.885835,tcp,-,FIN,10,6,534,268,16.933.176,254,252,4.343.924.316,2.022.950.073,2,1,98.388.333,146.184.594,482.808.777,224.065.016,255,1049614339,2314763912,255,0.264407,0.154903,0.109504,53,45,0,0,4,1,1,1,1,3,0,0,0,2,3,0,Normal,0
134,1.179.485,tcp,-,FIN,10,8,534,354,14.413.071,254,252,3.262.440.918,2.102.612.549,2,1,131.053.889,157.24,7.212.306.954,296.206.062,255,2521601668,1350177862,255,0.153475,0.059793,0.093682,53,44,0,0,5,1,1,1,1,2,0,0,0,2,2,0,Normal,0
135,1.318.945,tcp,-,FIN,10,8,2516,354,12.889.089,254,252,1.373.825.195,1.880.290.649,2,1,139.290.556,176.796.141,8.370.505.282,290.400.688,255,194472982,3611257216,255,0.141348,0.081363,0.059985,252,44,0,0,1,1,2,1,1,1,0,0,0,1,2,0,Normal,0
136,1.048.635,tcp,http,FIN,10,8,824,1206,16.211.551,62,252,5.660.692.383,80.561.875,2,2,116.515,12.934.943,6.160.721.977,249.897.156,255,3719681799,1268959706,255,0.263248,0.142526,0.120722,82,151,1,201,4,1,1,1,1,4,0,0,1,1,4,0,Normal,0
137,149.338,tcp,http,FIN,10,10,822,1378,12.722.817,62,252,3.964.161.865,6.648.006.836,2,2,165.843.111,154.136.328,9.429.113.098,361.663.156,255,2803389328,344484475,255,0.24616,0.106148,0.140012,82,138,1,190,4,1,19,3,3,4,0,0,9,3,4,0,Normal,0
138,149.338,tcp,http,FIN,10,10,822,1378,12.722.817,62,252,3.964.161.865,6.648.006.836,2,2,165.843.111,154.136.328,9.429.113.098,361.663.156,255,2803389328,344484475,255,0.24616,0.106148,0.140012,82,138,1,190,4,1,19,3,3,4,0,0,9,3,4,0,Normal,0
139,0.657843,tcp,-,FIN,10,8,534,354,25.842.032,254,252,5.849.419.922,3.769.896.484,2,1,71.205.889,8.213.343,3.940.160.955,155.716.141,255,3513978104,3009814518,255,0.154585,0.0829,0.071685,53,44,0,0,5,1,1,1,1,2,0,0,0,1,2,0,Normal,0
140,149.338,tcp,http,FIN,10,10,822,1378,12.722.817,62,252,3.964.161.865,6.648.006.836,2,2,165.843.111,154.136.328,9.429.113.098,361.663.156,255,2803389328,344484475,255,0.24616,0.106148,0.140012,82,138,1,190,4,1,19,3,3,4,0,0,9,3,4,0,Normal,0
141,1.450.415,tcp,-,FIN,10,8,2516,354,11.720.783,254,252,1.249.297.559,1.709.855.469,2,1,161.142.778,196.436.281,107.398.817,272.772.906,255,2169276756,153020640,255,0.148026,0.075352,0.072674,252,44,0,0,3,1,1,1,1,1,0,0,0,1,1,0,Normal,0
142,145.018,tcp,-,FIN,10,8,534,354,11.722.682,254,252,2.653.463.623,1.710.132.446,2,1,161.131.111,186.609.422,1.085.887.348,275.466.563,255,676216202,1044137019,255,0.147977,0.075253,0.072724,53,44,0,0,3,1,1,1,1,2,0,0,0,2,2,0,Normal,0
143,1.302.269,tcp,-,FIN,10,8,534,354,13.054.139,254,252,2.954.842.773,190.436.853,2,1,131.686,173.98,9.299.015.842,230.862.594,255,1096251361,3075233536,255,0.162513,0.084404,0.078109,53,44,0,0,3,1,1,1,1,2,0,0,0,1,2,0,Normal,0
144,120.946,tcp,http,FIN,10,8,816,1294,14.055.859,62,252,4.861.673.828,7.494.253.418,2,2,134.384.444,161.683.141,8.559.975.615,332.885.312,255,4178422368,2909803900,255,0.160495,0.076835,0.08366,82,162,1,245,4,1,1,1,1,4,0,0,1,1,5,0,Normal,0
145,0.638839,tcp,-,FIN,10,6,2516,268,23.480.094,254,252,2.836.395.313,2.805.088.623,2,1,67.101.111,99.882.797,355.853.123,152.201.516,255,2761340365,4249137715,255,0.223974,0.139422,0.084552,252,45,0,0,2,1,1,1,1,2,0,0,0,2,3,0,Normal,0
146,1.368.353,tcp,http,FIN,10,10,810,1138,13.885.306,62,252,4.262.058.105,5.992.605.469,2,2,151.936.889,140.481,8.151.237.969,274.637.688,255,3927142267,686902016,255,0.257473,0.104015,0.153458,81,114,1,199,4,1,2,2,2,4,0,0,4,3,5,0,Normal,0
147,1.368.353,tcp,http,FIN,10,10,810,1138,13.885.306,62,252,4.262.058.105,5.992.605.469,2,2,151.936.889,140.481,8.151.237.969,274.637.688,255,3927142267,686902016,255,0.257473,0.104015,0.153458,81,114,1,199,4,1,2,2,2,4,0,0,4,3,5,0,Normal,0
148,0.963874,tcp,-,FIN,10,8,2516,354,1.763.716,254,252,1.879.913.867,2.572.950.439,2,1,104.145.556,128.774,6.995.117.633,184.499.641,255,4020956110,929068355,255,0.122622,0.062448,0.060174,252,44,0,0,2,1,2,1,1,2,0,0,0,1,3,0,Normal,0
149,0.866189,tcp,-,FIN,10,8,534,354,19.626.202,254,252,4.442.448.242,2.863.116.455,2,1,91.926.889,103.145.141,4.882.050.891,188.508.297,255,4029826422,3624478972,255,0.237641,0.144164,0.093477,53,44,0,0,4,1,1,1,1,1,0,0,0,3,1,0,Normal,0
150,0.720965,tcp,http,FIN,10,8,800,1246,23.579.507,62,252,7.989.291.992,1.210.599.609,2,2,80.107.222,93.228.859,4.202.933.493,149.406.563,255,3269906757,2745857208,255,0.142953,0.067697,0.075256,80,156,1,221,2,1,20,1,1,2,0,0,1,1,2,0,Normal,0
151,0.650809,tcp,-,FIN,10,6,2516,268,23.048.237,254,252,2.784.227.148,2.753.496.094,2,1,65.168.778,105.39,3.580.068.927,150.487.172,255,1790221268,1361794474,255,0.286305,0.12385,0.162455,252,45,0,0,2,1,1,1,1,2,0,0,0,1,2,0,Normal,0
152,109.756,tcp,http,FIN,10,10,792,1140,17.311.126,62,252,5.196.981.934,747.840.625,2,2,121.937.222,113.950.555,782.368.249,154.534.266,255,365998042,2150456672,255,0.149633,0.072004,0.077629,79,114,1,125,2,1,1,1,1,2,0,0,1,1,2,0,Normal,0
153,0.847027,tcp,-,FIN,10,6,534,268,17.708.999,254,252,4.542.948.242,211.563.501,2,1,90.553,146.489,488.142.292,226.545.547,255,854834386,928619636,255,0.265274,0.114578,0.150696,53,45,0,0,2,1,1,1,1,2,0,0,0,1,2,0,Normal,0
154,0.698707,tcp,-,FIN,10,6,2516,268,21.468.227,254,252,2.593.361.719,2.564.737.549,2,1,72.785,117.88,3.880.991.189,184.798.297,255,2697171862,79615878,255,0.203594,0.109304,0.09429,252,45,0,0,2,1,1,1,1,2,0,0,0,1,2,0,Normal,0
155,1.058.935,tcp,-,FIN,10,8,2516,354,16.053.865,254,252,1.711.153.125,2.341.975.586,2,1,117.649.444,141.687.141,7.825.927.286,202.278.828,255,2876010731,1773399987,255,0.15398,0.067118,0.086862,252,44,0,0,3,1,1,1,1,2,0,0,0,2,2,0,Normal,0
156,0.762124,tcp,-,FIN,10,8,534,354,22.306.081,254,252,5.049.047.363,3.254.063.721,2,1,84.680.444,9.766.257,51.967.357,131.455.094,255,2450225453,857637212,255,0.132417,0.07776,0.054657,53,44,0,0,6,1,1,1,1,4,0,0,0,1,4,0,Normal,0
157,0.696721,tcp,-,FIN,10,8,2516,354,2.440.001,254,252,2.600.754.102,3.559.531.006,2,1,74.717,90.208.289,4.045.492.527,163.732.797,255,3664217323,1561140497,255,0.137256,0.065254,0.072002,252,44,0,0,3,1,1,1,1,2,0,0,0,1,2,0,Normal,0
158,1.552.272,tcp,http,FIN,10,8,822,1120,10.951.689,62,252,3.813.764.648,5.050.661.133,2,2,172.474.667,205.666.422,1.017.585.319,397.208.594,255,1797628756,1731393852,255,0.22291,0.098223,0.124687,82,140,1,157,2,1,1,1,1,2,0,0,1,1,2,0,Normal,0
159,1.080.772,tcp,-,FIN,10,8,534,354,15.729.496,254,252,3.560.417.725,2.294.656.006,2,1,118.041.778,140.174.578,7.023.830.555,207.317.875,255,150265011,4249647506,255,0.18222,0.099541,0.082679,53,44,0,0,6,1,1,1,1,4,0,0,0,1,4,0,Normal,0
160,0.685279,tcp,-,FIN,10,6,534,268,21.888.895,254,252,5.615.230.957,2.614.993.164,2,1,63.285.444,108.015,350.566.538,138.291.359,255,2270531088,1239868836,255,0.236791,0.145203,0.091588,53,45,0,0,5,1,1,1,1,3,0,0,0,2,3,0,Normal,0
161,0.874161,tcp,http,FIN,10,10,796,1192,21.735.126,62,252,6.561.720.215,9.819.701.172,2,2,97.129,86.873.555,5.342.234.208,160.059.984,255,3592259928,3043092096,255,0.174053,0.091674,0.082379,80,119,1,151,2,1,1,1,1,1,0,0,1,1,1,0,Normal,0
162,0.633507,tcp,-,FIN,10,6,2516,268,23.677.717,254,252,2.860.268.164,2.828.697.998,2,1,66.765.333,112.086.602,3.599.072.528,181.029.141,255,2985558268,2856325946,255,0.15334,0.073071,0.080269,252,45,0,0,18,1,1,1,1,1,0,0,0,2,1,0,Normal,0
163,0.418529,tcp,-,FIN,10,6,534,268,3.583.981,254,252,9.194.105.469,4.281.662.598,2,1,43.467.333,66.652.203,2.208.951.184,89.613.461,255,1570613953,2907579949,255,0.155128,0.08526,0.069868,53,45,0,0,5,1,2,2,1,3,0,0,0,2,3,0,Normal,0
164,9.734.114,tcp,-,REQ,12,0,540,0,1.130.046,254,0,406.816.711,0,11,0,884.919.437,0,143.830.125,0,255,0,0,0,0,0,0,45,0,0,0,18,6,11,2,2,18,0,0,0,11,17,0,Normal,0
165,905.373,tcp,-,REQ,12,0,540,0,1.214.969,254,0,437.388.794,0,11,0,823.066.375,0,1.273.996.375,0,255,0,0,0,0,0,0,45,0,0,0,18,6,11,2,2,18,0,0,0,11,17,0,Normal,0
166,8.834.706,tcp,-,REQ,12,0,540,0,1.245.089,254,0,448.232.208,0,11,0,803.155.062,0,12.237.005,0,255,0,0,0,0,0,0,45,0,0,0,18,6,11,2,2,18,0,0,0,11,17,0,Normal,0
167,905.373,tcp,-,REQ,12,0,540,0,1.214.969,254,0,437.388.794,0,11,0,823.066.375,0,1.273.996.375,0,255,0,0,0,0,0,0,45,0,0,0,18,6,11,2,2,18,0,0,0,11,17,0,Normal,0
168,8.232.217,tcp,-,REQ,12,0,540,0,1.336.214,254,0,481.036.896,0,11,0,748.383.375,0,1.073.022,0,255,0,0,0,0,0,0,45,0,0,0,18,6,11,2,2,18,0,0,0,11,17,0,Normal,0
169,9.492.497,tcp,-,REQ,12,0,540,0,115.881,254,0,41.717.157,0,11,0,86.295.425,0,137.774.275,0,255,0,0,0,0,0,0,45,0,0,0,18,6,11,2,2,18,0,0,0,11,17,0,Normal,0
170,8.232.217,tcp,-,REQ,12,0,540,0,1.336.214,254,0,481.036.896,0,11,0,748.383.375,0,1.073.022,0,255,0,0,0,0,0,0,45,0,0,0,18,6,11,2,2,18,0,0,0,11,17,0,Normal,0
171,9.492.497,tcp,-,REQ,12,0,540,0,115.881,254,0,41.717.157,0,11,0,86.295.425,0,137.774.275,0,255,0,0,0,0,0,0,45,0,0,0,18,6,11,2,2,18,0,0,0,11,17,0,Normal,0
172,1.139.638,tcp,-,FIN,10,8,534,354,14.917.018,254,252,3.376.510.986,2.176.129.639,2,1,126.522.667,138.379.141,7.527.464.104,177.597.625,255,516089707,2848975953,255,0.272878,0.170975,0.101903,53,44,0,0,5,1,2,2,1,3,0,0,0,2,3,0,Normal,0
173,9.734.114,tcp,-,REQ,12,0,540,0,1.130.046,254,0,406.816.711,0,11,0,884.919.437,0,143.830.125,0,255,0,0,0,0,0,0,45,0,0,0,18,6,11,2,2,18,0,0,0,11,17,0,Normal,0
174,8.834.706,tcp,-,REQ,12,0,540,0,1.245.089,254,0,448.232.208,0,11,0,803.155.062,0,12.237.005,0,255,0,0,0,0,0,0,45,0,0,0,18,6,11,2,2,18,0,0,0,11,17,0,Normal,0
175,0.000006,tcp,-,REQ,2,0,90,0,1.666.666.608,254,0,59999996,0,1,0,0.006,0,0,0,255,0,0,0,0,0,0,45,0,0,0,18,6,11,1,1,18,0,0,0,11,17,0,Normal,0
176,13.982.293,tcp,-,REQ,10,0,450,0,0.643671,254,0,231.721.649,0,9,0,1.553.588.125,0,30.232.175,0,255,0,0,0,0,0,0,45,0,0,0,27,6,20,2,2,25,0,0,0,22,25,0,Normal,0
177,20.535.067,tcp,-,REQ,10,0,450,0,0.438275,254,0,157.778.885,0,9,0,228.167.375,0,5.055.469,0,255,0,0,0,0,0,0,45,0,0,0,27,6,20,2,2,25,0,0,0,22,25,0,Normal,0
178,18.112.692,tcp,-,REQ,10,0,450,0,0.496889,254,0,178.880.096,0,9,0,2.012.521.375,0,43.013.875,0,255,0,0,0,0,0,0,45,0,0,0,27,6,20,2,2,25,0,0,0,22,25,0,Normal,0
179,0.500492,tcp,-,FIN,10,6,2516,268,2.997.051,254,252,36.204.375,3.580.477.051,2,1,55.454.778,87.089.602,2.698.828.515,125.331.422,255,2593748055,4108003839,255,0.109026,0.065034,0.043992,252,45,0,0,27,1,1,1,1,1,0,0,0,22,1,0,Normal,0
180,15.328.777,tcp,-,REQ,10,0,450,0,0.587131,254,0,211.367.157,0,9,0,17.031.975,0,34.445.785,0,255,0,0,0,0,0,0,45,0,0,0,27,6,20,2,2,25,0,0,0,22,25,0,Normal,0
181,14.958.252,tcp,-,REQ,10,0,450,0,0.601675,254,0,216.602.844,0,9,0,1.662.028,0,332.515.875,0,255,0,0,0,0,0,0,45,0,0,0,27,6,20,2,2,25,0,0,0,22,25,0,Normal,0
182,13.053.721,tcp,-,REQ,10,0,450,0,0.689459,254,0,248.205.078,0,9,0,14.504.135,0,27.469.375,0,255,0,0,0,0,0,0,45,0,0,0,27,6,20,2,2,25,0,0,0,22,25,0,Normal,0
183,112.155,tcp,http,FIN,12,10,890,1150,18.724.088,62,252,5.820.516.602,7.382.640.137,2,2,101.878.273,114.842.109,6.268.573.175,186.929.859,255,3214576969,978178361,255,0.155339,0.08797,0.067369,74,115,1,130,2,1,1,1,1,2,0,0,1,1,2,0,Normal,0
184,14.958.252,tcp,-,REQ,10,0,450,0,0.601675,254,0,216.602.844,0,9,0,1.662.028,0,332.515.875,0,255,0,0,0,0,0,0,45,0,0,0,27,6,20,2,2,25,0,0,0,22,25,0,Normal,0
185,19.106.997,tcp,-,REQ,10,0,450,0,0.471032,254,0,169.571.396,0,9,0,21.229.995,0,46.111.625,0,255,0,0,0,0,0,0,45,0,0,0,27,6,20,2,2,25,0,0,0,22,25,0,Normal,0
186,24.755.817,tcp,-,REQ,10,0,450,0,0.363551,254,0,130.878.326,0,9,0,275.064.575,0,6.359.573,0,255,0,0,0,0,0,0,45,0,0,0,27,6,20,1,1,25,0,0,0,22,25,0,Normal,0
187,23.255.651,tcp,-,REQ,10,0,450,0,0.387003,254,0,139.320.969,0,9,0,258.396.125,0,5.897.124,0,255,0,0,0,0,0,0,45,0,0,0,18,6,6,2,2,18,0,0,0,6,17,0,Normal,0
188,22.761.002,tcp,-,REQ,10,0,450,0,0.395413,254,0,14.234.874,0,9,0,2529,0,5.749.481,0,255,0,0,0,0,0,0,45,0,0,0,18,6,6,2,2,18,0,0,0,6,17,0,Normal,0
189,23.255.651,tcp,-,REQ,10,0,450,0,0.387003,254,0,139.320.969,0,9,0,258.396.125,0,5.897.124,0,255,0,0,0,0,0,0,45,0,0,0,18,6,6,2,2,18,0,0,0,6,17,0,Normal,0
190,22.761.002,tcp,-,REQ,10,0,450,0,0.395413,254,0,14.234.874,0,9,0,2529,0,5.749.481,0,255,0,0,0,0,0,0,45,0,0,0,18,6,6,2,2,18,0,0,0,6,17,0,Normal,0
191,1.844.595,tcp,-,REQ,10,0,450,0,0.487912,254,0,175.648.315,0,9,0,204.954.975,0,44.021.095,0,255,0,0,0,0,0,0,45,0,0,0,18,6,6,1,1,18,0,0,0,6,17,0,Normal,0
192,24.755.817,tcp,-,REQ,10,0,450,0,0.363551,254,0,130.878.326,0,9,0,275.064.575,0,6.359.573,0,255,0,0,0,0,0,0,45,0,0,0,18,6,6,1,1,18,0,0,0,6,17,0,Normal,0
193,15.328.777,tcp,-,REQ,10,0,450,0,0.587131,254,0,211.367.157,0,9,0,17.031.975,0,34.445.785,0,255,0,0,0,0,0,0,45,0,0,0,27,6,20,2,2,25,0,0,0,22,25,0,Normal,0
194,13.053.721,tcp,-,REQ,10,0,450,0,0.689459,254,0,248.205.078,0,9,0,14.504.135,0,27.469.375,0,255,0,0,0,0,0,0,45,0,0,0,27,6,20,2,2,25,0,0,0,22,25,0,Normal,0
195,20.535.067,tcp,-,REQ,10,0,450,0,0.438275,254,0,157.778.885,0,9,0,228.167.375,0,5.055.469,0,255,0,0,0,0,0,0,45,0,0,0,27,6,20,2,2,25,0,0,0,22,25,0,Normal,0
196,21.025.787,tcp,-,REQ,10,0,450,0,0.428046,254,0,154.096.481,0,9,0,233.619.825,0,5.212.482,0,255,0,0,0,0,0,0,45,0,0,0,27,6,20,2,2,25,0,0,0,22,25,0,Normal,0
197,21.987.556,tcp,-,REQ,10,0,450,0,0.409322,254,0,147.356.079,0,9,0,244.306.175,0,5.508.143,0,255,0,0,0,0,0,0,45,0,0,0,27,6,20,2,2,25,0,0,0,22,25,0,Normal,0
198,18.112.692,tcp,-,REQ,10,0,450,0,0.496889,254,0,178.880.096,0,9,0,2.012.521.375,0,43.013.875,0,255,0,0,0,0,0,0,45,0,0,0,27,6,20,2,2,25,0,0,0,22,25,0,Normal,0
199,1.844.595,tcp,-,REQ,10,0,450,0,0.487912,254,0,175.648.315,0,9,0,204.954.975,0,44.021.095,0,255,0,0,0,0,0,0,45,0,0,0,27,6,20,1,1,25,0,0,0,22,25,0,Normal,0
200,21.987.556,tcp,-,REQ,10,0,450,0,0.409322,254,0,147.356.079,0,9,0,244.306.175,0,5.508.143,0,255,0,0,0,0,0,0,45,0,0,0,27,6,20,2,2,25,0,0,0,22,25,0,Normal,0
201,21.025.787,tcp,-,REQ,10,0,450,0,0.428046,254,0,154.096.481,0,9,0,233.619.825,0,5.212.482,0,255,0,0,0,0,0,0,45,0,0,0,27,6,20,2,2,25,0,0,0,22,25,0,Normal,0
202,19.106.997,tcp,-,REQ,10,0,450,0,0.471032,254,0,169.571.396,0,9,0,21.229.995,0,46.111.625,0,255,0,0,0,0,0,0,45,0,0,0,27,6,20,2,2,25,0,0,0,22,25,0,Normal,0
203,13.982.293,tcp,-,REQ,10,0,450,0,0.643671,254,0,231.721.649,0,9,0,1.553.588.125,0,30.232.175,0,255,0,0,0,0,0,0,45,0,0,0,27,6,20,2,2,25,0,0,0,22,25,0,Normal,0
204,23.333.012,tcp,-,REQ,8,0,360,0,0.300004,254,0,108.001.488,0,7,0,333.328.675,0,7123.69,0,255,0,0,0,0,0,0,45,0,0,0,27,6,2,2,2,25,0,0,0,2,25,0,Normal,0
205,23.333.012,tcp,-,REQ,8,0,360,0,0.300004,254,0,108.001.488,0,7,0,333.328.675,0,7123.69,0,255,0,0,0,0,0,0,45,0,0,0,27,6,2,2,2,25,0,0,0,2,25,0,Normal,0
206,0.000009,udp,-,INT,2,0,104,0,1.111.111.072,254,0,46222220,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,52,0,0,0,2,2,1,1,1,1,0,0,0,1,1,0,Normal,0
207,25.801.886,tcp,-,REQ,8,0,360,0,0.271298,254,0,97.667.282,0,7,0,36.859.835,0,79.087.935,0,255,0,0,0,0,0,0,45,0,0,0,27,6,3,2,2,25,0,0,0,3,25,0,Normal,0
208,23.387.411,tcp,-,REQ,8,0,360,0,0.299306,254,0,107.750.275,0,7,0,334.105.825,0,71.358.145,0,255,0,0,0,0,0,0,45,0,0,0,27,6,3,1,1,25,0,0,0,3,25,0,Normal,0
209,23.660.702,tcp,-,REQ,8,0,360,0,0.295849,254,0,106.505.714,0,7,0,3380.1,0,7.207.256,0,255,0,0,0,0,0,0,45,0,0,0,11,6,5,2,2,10,0,0,0,5,10,0,Normal,0
210,25.758.749,tcp,-,REQ,8,0,360,0,0.271752,254,0,97.830.841,0,7,0,367.982.075,0,79.083.105,0,255,0,0,0,0,0,0,45,0,0,0,11,6,5,2,2,10,0,0,0,5,10,0,Normal,0
211,23.660.702,tcp,-,REQ,8,0,360,0,0.295849,254,0,106.505.714,0,7,0,3380.1,0,7.207.256,0,255,0,0,0,0,0,0,45,0,0,0,11,6,5,2,2,10,0,0,0,5,10,0,Normal,0
212,25.758.749,tcp,-,REQ,8,0,360,0,0.271752,254,0,97.830.841,0,7,0,367.982.075,0,79.083.105,0,255,0,0,0,0,0,0,45,0,0,0,11,6,5,2,2,10,0,0,0,5,10,0,Normal,0
213,23.387.411,tcp,-,REQ,8,0,360,0,0.299306,254,0,107.750.275,0,7,0,334.105.825,0,71.358.145,0,255,0,0,0,0,0,0,45,0,0,0,11,6,5,1,1,10,0,0,0,5,10,0,Normal,0
214,0.000001,udp,-,INT,2,0,104,0,1.000.000.003,254,0,416000000,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,52,0,0,0,4,2,2,1,1,2,0,0,0,2,2,0,Normal,0
215,1.673.592,tcp,http,FIN,10,10,810,1250,11.352.827,62,252,3.484.720.459,5.377.654.785,2,2,185.817.333,172.823.781,1.188.084.357,26.453.125,255,1522106436,1808274607,255,0.272405,0.118175,0.15423,81,125,1,179,2,1,1,1,1,2,0,0,1,1,2,0,Normal,0
216,0.764506,tcp,-,FIN,10,6,534,268,19.620.514,254,252,5.033.315.918,2.343.997.314,2,1,81.707.222,126.416.602,4.438.601.969,203.207.203,255,2658339474,3311865946,255,0.197293,0.132422,0.064871,53,45,0,0,2,1,1,1,1,1,0,0,0,1,2,0,Normal,0
217,25.801.886,tcp,-,REQ,8,0,360,0,0.271298,254,0,97.667.282,0,7,0,36.859.835,0,79.087.935,0,255,0,0,0,0,0,0,45,0,0,0,27,6,3,2,2,25,0,0,0,3,25,0,Normal,0
