Source IP, Source Port, Destination IP, Destination Port, Protocol, Flow Duration, Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min,label
10.0.2.15,50628,37.97.149.8,443,6,3465904,29.683.453.436.679,92.328.004.469,11.180.335.483.871,201.888.543.477.261,690296,39,266.595.538.461.538,252.350.100.256.771,697216,867,203.868.411.764.706,240.178.469.927.328,690296,1050,0,0,0,0,0,0,0,0,AUDIO
10.0.2.15,37652,195.154.107.23,443,6,287,189.198.606.271.777,69.686.411.149.826,287,0,287,287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AUDIO
10.0.2.15,37652,195.154.107.23,443,6,1930228,221.929.222.869.008,2.543.740.946.665,39.392.408.163.265,274.400.438.608.066,341859,0,128.681.866.666.667,490.854.354.246.143,342668,49,55.856.607.669.617,32.845.458.663.693,341859,0,0,0,0,0,0,0,0,0,AUDIO
10.0.2.15,37652,195.154.107.23,443,6,6999446,10.085.083.876.638,35.717.112.469,291.643.583.333.333,654.612.357.498.557,2905469,37,636.270.272.727.273,863.936.241.683.967,2905603,6991,583.272.333.333.333,84.544.237.823.879,2905506,2070,0,0,0,0,0,0,0,0,AUDIO
10.0.2.15,37652,195.154.107.23,443,6,2120785,175.044.146.389.191,191.910.071.035,52.236.083.743.842,349.224.065.571.807,454544,1,182.826.293.103.448,639.548.440.348.522,454714,68,73.369.826.989.619,413.254.793.071.835,454544,3,0,0,0,0,0,0,0,0,AUDIO
10.0.2.15,37652,195.154.107.23,443,6,372,145.967.741.935.484,53.763.440.860.215,372,0,372,372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AUDIO
10.0.2.15,37652,195.154.107.23,443,6,2189356,196.366.420.079.695,2.311.181.918.336,43.353.584.158.416,258.510.486.405.815,339482,1,132.688.242.424.243,462.657.450.210.527,339968,23,63.395.250.737.463,320.764.433.865.875,339482,3,0,0,0,0,0,0,0,0,AUDIO
10.0.2.15,37652,195.154.107.23,443,6,9958287,5.452.745.035.366,20.083.775.453,524.120.368.421.053,103.149.058.718.586,4053338,54,110.645.511.111.111,129.201.227.855.073,4053338,3738,110.645.833.333.333,129.236.453.925.721,4053841,4085,0,0,0,0,0,0,0,0,AUDIO
10.0.2.15,37652,195.154.107.23,443,6,2064308,207.777.618.456.161,2.475.405.801.847,4.047.662.745.098,225.438.849.460.272,336497,4,121.421.647.058.824,400.594.327.674.917,337125,106,60.869.498.525.074,281.276.524.897.873,336497,4,0,0,0,0,0,0,0,0,AUDIO
10.0.2.15,37652,195.154.107.23,443,6,583,93.138.936.535.163,34.305.317.324.185,583,0,583,583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AUDIO
10.0.2.15,37652,195.154.107.23,443,6,8259574,430.793.404.115.031,475.811.464.369,210.703.418.367.347,18.648.109.999.123,3301037,1,771.922.803.738.318,352.593.642.850.306,3301037,55,290.818.098.591.549,220.789.673.048.959,3339266,4,0,0,0,0,0,0,0,0,AUDIO
10.0.2.15,37628,213.239.216.222,443,6,9993461,1.696.109.085.731,0.6003925967,1998692.2,43.810.465.361.045,9834792,84,4996673,684.213.350.617.496,9834792,158554,4996542.5,684.259.948.954.376,9834991,158094,158554,0,158554,158554,9834792,0,9834792,9834792,AUDIO
10.0.2.15,37628,213.239.216.222,443,6,452,0,4.424.778.761.062,452,0,452,452,452,0,452,452,0,0,0,0,0,0,0,0,0,0,0,0,AUDIO
10.0.2.15,37652,195.154.107.23,443,6,6742442,569.403.489.121.597,637.751.129.339,15.716.648.018.648,137.578.465.078.071,2098257,2,535.114.444.444.444,250.861.147.820.656,2098733,79,221.924.006.622.516,163.678.587.931.544,2098462,4,0,0,0,0,0,0,0,0,AUDIO
10.0.2.15,37652,195.154.107.23,443,6,9907596,117.035.454.412.958,148.371.007.457,678.602.465.753.425,703.707.911.567.052,8493848,3,194.266.588.235.294,118.795.143.830.546,8493999,20,105.394.553.191.489,87.645.727.735.524,8494135,3,151,0,151,151,8493848,0,8493848,8493848,AUDIO
10.0.2.15,37652,195.154.107.23,443,6,5412363,534.186.269.472.317,548.743.681.826,182.850.101.351.351,284.470.729.325.532,4890798,1,741.419.589.041.096,576.578.063.127.994,4928160,32,242.131.531.531.531,328.440.289.697.811,4890798,3,0,0,0,0,0,0,0,0,AUDIO
10.0.2.15,37652,195.154.107.23,443,6,491,110.590.631.364.562,40.733.197.556.008,491,0,491,491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AUDIO
10.0.2.15,37652,195.154.107.23,443,6,1947847,220.126.118.735.198,2.556.668.978.621,39.192.092.555.332,262.566.523.995.409,334355,2,124.066.687.898.089,467.243.749.510.797,334946,30,56.278.495.575.221,319.146.913.226.943,334355,3,0,0,0,0,0,0,0,0,AUDIO
10.0.2.15,37652,195.154.107.23,443,6,9752456,3.340.696.948.543,11.279.210.078,975245.6,253.234.177.730.522,8084435,178,2437998,380.600.995.060.584,8084709,5293,1950436.4,347.166.773.201.855,8084749,1379,274,0,274,274,8084435,0,8084435,8084435,AUDIO
10.0.2.15,37652,195.154.107.23,443,6,1001688,396.363.937.673.208,4.352.652.722.205,23.027.310.344.828,105.469.935.460.619,110604,3,78.859.527.559.055,192.813.059.212.673,110892,36,32.621.107.491.857,138.324.261.132.036,142523,6,0,0,0,0,0,0,0,0,AUDIO
10.0.2.15,37652,195.154.107.23,443,6,9937053,424.630.924.279.059,442.787.212.668,226.356.560.364.465,333.025.557.904.728,6950905,1,903.356.727.272.728,663.137.344.393.255,6951023,65,302.955.335.365.854,385.215.608.594.889,6951198,3,118,0,118,118,6950905,0,6950905,6950905,AUDIO
10.0.2.15,37652,195.154.107.23,443,6,753414,97.263.921.296.923,185.820.810.338,579.549.230.769.231,115.038.260.378.494,341503,15,125569,147.149.427.528.618,341503,132,125.528.833.333.333,151.922.945.569.676,342264,36,0,0,0,0,0,0,0,0,AUDIO
10.0.2.15,37652,195.154.107.23,443,6,9979143,387.482.171.565.234,452.944.706.775,221.267.028.824.834,375.242.569.918.684,7951163,1,697.125.314.685.314,665.545.184.179.082,7951291,23,325.049.348.534.202,454.719.785.872.232,7951522,1,128,0,128,128,7951163,0,7951163,7951163,AUDIO
10.0.2.15,37652,195.154.107.23,443,6,367643,121.813.824.824.626,1.468.816.215.731,69.366.603.773.585,189.022.396.891.758,86958,10,216.260.588.235.294,289.548.657.233.775,87609,133,80.155.714.285.714,206.973.315.774.902,80314,10,0,0,0,0,0,0,0,0,AUDIO
10.0.2.15,37652,195.154.107.23,443,6,9947272,2.183.513.228.552,0.8042405998,142.103.885.714.286,358.747.841.018.551,9549982,98,331.561.966.666.667,540.278.238.662.426,9550215,4871,331.567.966.666.667,540.259.893.679.332,9550080,5439,233,0,233,233,9549982,0,9549982,9549982,AUDIO
10.0.2.15,37652,195.154.107.23,443,6,1452456,266.069.333.597.713,2.822.804.959.324,35.512.371.638.142,209.915.905.255.916,333067,1,134.486.666.666.667,408.461.855.714.621,334430,56,4710.86,245.973.057.958.614,333067,3,0,0,0,0,0,0,0,0,AUDIO
10.0.2.15,37652,195.154.107.23,443,6,9983576,181.882.724.186.203,223.366.857.727,449.710.630.630.631,548.854.296.619.362,8159319,6,133.114.346.666.667,942.252.942.722.166,8159581,44,683.791.438.356.165,676.413.131.984.486,8159319,7,212,0,212,212,8159319,0,8159319,8159319,AUDIO
10.0.2.15,37652,195.154.107.23,443,6,426362,396.730.946.941.801,4.081.039.116.994,24.645.202.312.139,165.028.205.089.628,181841,0,99.036.976.744.186,324.053.233.233.698,182774,71,33.046.899.224.806,207.571.215.907.029,181982,3,0,0,0,0,0,0,0,0,AUDIO
10.0.2.15,37652,195.154.107.23,443,6,9972236,95.690.675.591.713,124.345.232.102,810.750.894.308.943,777.173.343.357.342,8611431,4,226.641.727.272.727,129.627.833.308.664,8612042,28,127.838.384.615.385,975.221.884.092.375,8611741,4,611,0,611,611,8611431,0,8611431,8611431,AUDIO
10.0.2.15,37652,195.154.107.23,443,6,767832,435.630.450.411.027,5.079.236.082.893,19.738.611.825.193,75.082.194.384.101,96891,4,60.939.047.619.048,158.422.765.184.445,134428,102,26.995.534.351.145,86.778.451.813.447,96915,4,0,0,0,0,0,0,0,0,AUDIO
10.0.2.15,50628,37.97.149.8,443,6,319979,33.939.727.294.604,125.008.203.663,106.659.666.666.667,152.283.425.090.629,281121,385,159797,171.578.046.241.353,281121,38473,0,0,0,0,0,0,0,0,0,0,0,0,AUDIO
10.0.2.15,37652,195.154.107.23,443,6,10000000,14688.5,18.4,546.448.087.431.694,501.594.555.329.895,6552376,11,158.493.095.238.095,849.744.556.175.896,6552866,79,840.294.957.983.194,621.044.071.165.276,6552960,11,490,0,490,490,6552376,0,6552376,6552376,AUDIO
10.0.2.15,37652,195.154.107.23,443,6,714517,380.111.319.954.599,4.282.613.289.817,23.426.786.885.246,73.055.218.703.208,101337,1,76.012.446.808.511,132.207.272.047.043,101995,24,32.262.428.571.429,10.314.079.381.418,139862,4,0,0,0,0,0,0,0,0,AUDIO
10.0.2.15,37652,195.154.107.23,443,6,9970283,44.211.382.966.762,65.193.736.226,155.785.671.875,827.328.951.750.649,6308701,5,415.426.708.333.333,1.327.653.350.638,6308893,105,255.643.358.974.359,105.302.643.610.956,6309197,5,192,0,192,192,6308701,0,6308701,6308701,AUDIO
10.0.2.15,37652,195.154.107.23,443,6,6828956,56.583.758.923.033,628.207.298.451,159.555.046.728.972,294.539.243.874.714,6092750,3,54.630.216,544.697.690.917.034,6092750,45,226.064.735.099.338,352.728.769.126.571,6129782,3,736027,0,736027,736027,6092750,0,6092750,6092750,AUDIO
10.0.2.15,37652,195.154.107.23,443,6,9987438,92.865.657.839.378,122.153.449.163,825.408.099.173.555,785.332.086.733.242,8631670,3,226.987.227.272.727,129.914.937.092.409,8631829,24,130.894.842.105.263,990.212.430.488.341,8631827,3,159,0,159,159,8631670,0,8631670,8631670,AUDIO
10.0.2.15,37652,195.154.107.23,443,6,8266085,381.720.004.088.997,420.997.364.532,238.215.706.051.873,391.964.692.637.748,7293863,1,82660.85,729.423.582.990.068,7293863,90,335.354.105.691.057,465.497.296.331.479,7294314,4,614756,0,614756,614756,7293863,0,7293863,7293863,AUDIO
10.0.2.15,37652,195.154.107.23,443,6,9752497,1.113.560.968.027,0.4101513694,325.083.233.333.333,563.011.833.004.257,9751933,241,9752174,0,9752174,9752174,9752256,0,9752256,9752256,241,0,241,241,9751933,0,9751933,9751933,AUDIO
10.0.2.15,37652,195.154.107.23,443,6,1699685,223.137.228.368.786,2.606.365.297.099,38.454.411.764.706,249.325.991.724.542,354323,4,119.696.126.760.563,434.562.825.636.659,355265,96,56.641.070.234.114,310.551.224.186.634,354323,4,0,0,0,0,0,0,0,0,AUDIO
10.0.2.15,37652,195.154.107.23,443,6,9848878,2.756.659.184.935,10.153.440.828,109.431.977.777.778,225.857.837.506.482,6497619,72,2462165.75,301.883.121.649.879,6497619,2698,2462170.5,301.895.732.571.026,6497943,2995,3046087,0,3046087,3046087,6497619,0,6497619,6497619,AUDIO
10.0.2.15,37652,195.154.107.23,443,6,1324529,27.117.866.048.988,2.997.291.867.524,33.447.702.020.202,209.448.907.267.299,349005,0,10.946.520.661.157,384.956.193.159.471,349307,25,46.903.467.153.285,254.224.001.988.081,349005,3,0,0,0,0,0,0,0,0,AUDIO
10.0.2.15,37652,195.154.107.23,443,6,191,284.293.193.717.277,104.712.041.884.817,191,0,191,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AUDIO
10.0.2.15,37652,195.154.107.23,443,6,1945280,18.733.601.332.456,2.153.931.567.692,46.537.799.043.062,294.698.189.146.576,334865,3,149.636.923.076.923,520.071.058.966.902,335930,72,67.761.428.571.429,356.517.042.699.735,334865,4,0,0,0,0,0,0,0,0,AUDIO
10.0.2.15,37652,195.154.107.23,443,6,3288354,6.605.128.279.984,21.287.245.838,548059,117.635.784.665.875,2931743,203,1644075.5,182.146.676.325.002,2932047,356104,109.601.666.666.667,16.000.513.350.047,2932218,609,0,0,0,0,0,0,0,0,AUDIO
10.0.2.15,37652,195.154.107.23,443,6,9893651,585.919.192.015.162,65.698.699.095,152.444.545.454.545,198.732.723.338.085,4016331,0,520.708.210.526.316,365.570.814.663.558,4016331,32,216.011.484.716.157,237.799.607.399.454,4054624,0,0,0,0,0,0,0,0,0,AUDIO
10.0.2.15,37652,195.154.107.23,443,6,9904590,10.269.985.935.814,26.250.455.597,396183.6,101.713.083.727.853,4480153,70,900.401.727.272.727,140.920.118.744.529,4480494,100,761.880.076.923.077,133.510.571.010.036,4480323,1797,0,0,0,0,0,0,0,0,AUDIO
10.0.2.15,37652,195.154.107.23,443,6,9998499,403.097.504.935.491,443.066.504.282,226.210.384.615.384,247.700.564.805.881,5007379,2,84.732.906.779.661,475.945.772.073.097,5007656,53,309.545.696.594.427,289.508.603.699.801,5007549,4,3000757,0,3000757,3000757,5007379,0,5007379,5007379,AUDIO
10.0.2.15,37652,195.154.107.23,443,6,7986504,360.220.191.463,55.092.941.793,185.732.651.162.791,634.709.120.015.726,3149969,5,420.317.789.473.684,915.000.906.716.708,3149969,42,34.723.547.826.087,847.972.037.212.574,3150486,5,0,0,0,0,0,0,0,0,AUDIO
10.0.2.15,37652,195.154.107.23,443,6,9988769,13.843.547.688.409,34.038.228.334,30.268.996.969.697,991.337.059.311.548,4703129,56,587.559.882.352.941,133.815.534.692.515,4703129,56,665.908.933.333.333,141.652.930.785.688,4703743,3099,0,0,0,0,0,0,0,0,AUDIO
10.0.2.15,37652,195.154.107.23,443,6,9207210,395.554.136.377.904,442.044.875.701,226.778.571.428.571,262.651.637.146.718,4018413,0,786.941.025.641.025,486.349.879.741.965,4018413,45,3.151.084.375,313.231.919.320.925,4056581,4,0,0,0,0,0,0,0,0,AUDIO
10.0.2.15,37652,195.154.107.23,443,6,7948795,719.833.635.161.053,7.737.021.775,129.459.201.954.398,142.287.999.841.607,2488597,0,490.666.358.024.691,274.524.616.526.285,2488784,50,175.356.585.365.854,165.858.009.783.197,2489087,3,0,0,0,0,0,0,0,0,AUDIO
10.0.2.15,37652,195.154.107.23,443,6,216974,75.078.119.959.074,276.530.828.579,43394.8,967.117.465.445.641,216398,52,108417,153.029.221.157.268,216625,209,108399.5,152.732.943.415.951,216398,401,0,0,0,0,0,0,0,0,AUDIO
10.0.2.15,37652,195.154.107.23,443,6,5599123,102.695.368.542.538,1.091.242.324.914,91.788.901.639.344,164.734.473.245.226,4054522,1,35.663.203.821.656,324.277.671.365.474,4054522,48,122.986.482.300.885,19.134.774.216.573,4055088,3,0,0,0,0,0,0,0,0,AUDIO
10.0.2.15,37652,195.154.107.23,443,6,5513465,937.980.018.010.453,988.489.089.892,101.350.459.558.824,174.622.940.234.642,4055120,1,393.818.928.571.429,343.630.294.333.555,4055120,22,135.855.483.870.968,202.884.586.597.897,4055360,3,0,0,0,0,0,0,0,0,AUDIO
10.0.2.15,50628,37.97.149.8,443,6,6298113,2.586.489.000.753,0.9526662986,1259622.6,265.255.767.196.555,5999045,53,2099272,338.099.693.230.606,5999513,53,5999342,0,5999342,5999342,298771,0,298771,298771,5999045,0,5999045,5999045,AUDIO
10.0.2.15,37652,195.154.107.23,443,6,5716544,797.011.271.145.643,844.916.089.162,118.600.497.925.311,185.590.010.757.437,4055315,-1,461.011.612.903.226,365.047.471.218.557,4055395,46,159.102.745.098.039,215.645.557.170.249,4055824,3,0,0,0,0,0,0,0,0,AUDIO
10.0.2.15,37652,195.154.107.23,443,6,7226177,7.092.574.676.762,797.101.980.757,125.672.643.478.261,210.687.391.756.945,5038832,-1,420.126.569.767.442,384.554.126.288.548,5038939,21,17.875.263.681.592,251.933.771.481.055,5039428,3,183900,0,183900,183900,5038832,0,5038832,5038832,AUDIO
10.0.2.15,37652,195.154.107.23,443,6,4269093,3.815.798.812.535,14.054.507.597,853818.6,178.990.070.826.381,4051254,53,1423031,227.870.980.270.174,4051254,56,217601,0,217601,217601,0,0,0,0,0,0,0,0,AUDIO
10.0.2.15,37652,195.154.107.23,443,6,9645641,594.649.956.389.627,657.291.723.795,152.379.794.628.752,205.580.612.248.465,4014626,0,535.868.944.444.445,383.656.927.747.591,4014626,35,213.382.942.477.876,244.582.881.734.707,4054905,3,0,0,0,0,0,0,0,0,AUDIO
10.0.2.15,37652,195.154.107.23,443,6,4482408,4.845.609.770.463,17.847.549.799,640344,151.100.230.546.272,4059554,82,1494136,222.171.800.894.983,4059554,209484,149.402.433.333.333,222.221.646.263.147,4060018,209188,0,0,0,0,0,0,0,0,AUDIO
10.0.2.15,37652,195.154.107.23,443,6,8623130,605.222.233.690.087,694.643.360.358,144.199.498.327.759,196.116.924.504.182,4070685,2,461.098.930.481.283,349.318.576.106.395,4070685,29,210.314.951.219.512,238.284.907.007.075,4107864,2,0,0,0,0,0,0,0,0,AUDIO
10.0.2.15,37652,195.154.107.23,443,6,6729987,629.726.327.851.748,647.846.719.466,154.712.344.827.586,148.571.297.441.705,2467089,0,659.802.647.058.823,302.948.513.617.002,2467089,55,202.698.554.216.868,172.888.779.712.771,2505241,3,0,0,0,0,0,0,0,0,AUDIO
10.0.2.15,37652,195.154.107.23,443,6,9977397,408.381.063.718.323,430.974.130.828,232.573.356.643.356,388.643.425.775.051,8034602,0,923.833.055.555.556,77.339.957.268.136,8035242,44,31.177.246.875,449.971.395.354.815,8034893,0,640,0,640,640,8034602,0,8034602,8034602,AUDIO
10.0.2.15,37652,195.154.107.23,443,6,134,405.223.880.597.015,149.253.731.343.284,134,0,134,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AUDIO
10.0.2.15,37652,195.154.107.23,443,6,8965870,377.021.973.327.742,397.061.300.242,252.559.718.309.859,241.333.222.864.259,3453209,2,103.055.977.011.494,481.509.359.489.222,3453209,66,307.279.850.187.266,276.170.937.986.504,3491805,5,0,0,0,0,0,0,0,0,AUDIO
10.0.2.15,37652,195.154.107.23,443,6,6361814,688.872.702.031.213,759.217.418.177,131.987.842.323.652,134.521.679.612.926,2492682,0,478.331.879.699.248,253.698.193.696.438,2492682,26,181.707.729.885.058,15.817.853.078.997,2492920,3,0,0,0,0,0,0,0,0,AUDIO
10.0.2.15,37652,195.154.107.23,443,6,8345614,518.557.412.312.623,547.593.023.114,183.017.850.877.193,321.975.562.740.319,6867860,2,738.521.415.929.204,645.808.221.390.935,6867990,20,24402,371.780.003.487.486,6868341,3,130,0,130,130,6867860,0,6867860,6867860,AUDIO
10.0.2.15,37652,195.154.107.23,443,6,9523456,457.805.443.738.072,505.068.748.152,198.405.333.333.333,325.491.831.898.764,7118467,1,700.243.529.411.766,610.328.805.033.697,7118629,33,277.647.055.393.586,385.017.797.658.056,7118920,3,162,0,162,162,7118467,0,7118467,7118467,AUDIO
10.0.2.15,37652,195.154.107.23,443,6,8346972,524.457.252.282.624,549.900.011.645,182.248.296.943.232,306.527.957.227.334,6550883,3,758.815.636.363.636,624.223.651.169.018,6551008,42,24.052.757.925.072,352.199.502.279.404,6551159,3,125,0,125,125,6550883,0,6550883,6550883,AUDIO
10.0.2.15,37652,195.154.107.23,443,6,8996795,484.065.714.512.779,499.066.612.055,200.821.316.964.286,34.756.161.906.589,7347062,1,840.821.962.616.823,710.011.303.473.422,7347291,24,263.451.970.588.235,398.923.747.555.356,7347249,3,229,0,229,229,7347062,0,7347062,7347062,AUDIO
10.0.2.15,37652,195.154.107.23,443,6,9466466,461.104.492.426.213,495.433.036.996,202.274.914.529.914,359.003.401.496.197,7752293,0,763.424.677.419.355,696.518.634.680.901,7752463,56,274.895.918.367.347,419.311.986.737.578,7752643,3,170,0,170,170,7752293,0,7752293,7752293,AUDIO
10.0.2.15,37652,195.154.107.23,443,6,9877918,2.748.554.908.028,10.123.590.821,109.754.644.444.444,26.232.493.379.882,7917381,98,1975497.8,34.056.647.350.848,7918265,158,269.797.533.333.333,452.131.151.164.928,7917865,5437,1783992,0,1783992,1783992,7917381,0,7917381,7917381,AUDIO
10.0.2.15,37652,195.154.107.23,443,6,980150,407.826.353.109.218,4.101.413.049.023,24.442.643.391.521,145.997.154.431.157,181041,0,111.345.454.545.455,299.703.256.525.859,182001,30,31.363.205.128.205,170.618.830.623.491,181041,3,0,0,0,0,0,0,0,0,AUDIO
10.0.2.15,37652,195.154.107.23,443,6,9996610,120.250.765.009.338,130.044.084.945,774.931.007.751.938,797.456.425.293.177,9057089,1,302.923.242.424.242,15.728.286.864.756,9057751,43,105.220.505.263.158,929.045.823.271.301,9057375,4,662,0,662,662,9057089,0,9057089,9057089,AUDIO
10.0.2.15,50628,37.97.149.8,443,6,6272512,1.731.363.766.223,0.6377030446,209.083.733.333.333,362.100.088.305.738,6272009,127,3136068,443.489.029.300.185,6272009,127,0,0,0,0,127,0,127,127,6272009,0,6272009,6272009,AUDIO
10.0.2.15,37652,195.154.107.23,443,6,602663,504.638.579.106.399,525.998.775.435,19.071.613.924.051,81.723.053.211.905,74209,3,76.277.974.683.544,166.130.903.062.181,74463,41,25.534.279.661.017,9.994.229.331.943,74307,3,0,0,0,0,0,0,0,0,AUDIO
10.0.2.15,37652,195.154.107.23,443,6,9897050,2.194.593.338.419,0.7072814627,164.950.833.333.333,390.402.177.983.185,9615305,118,4948466,660.009.934.025.618,9615441,281491,329.897.133.333.333,547.236.606.165.398,9615878,1565,136,0,136,136,9615305,0,9615305,9615305,AUDIO
10.0.2.15,37652,195.154.107.23,443,6,8646501,402.351.193.852.866,40.478.801.772,247.750.744.985.673,374.334.338.014.798,6980539,0,109.449.379.746.835,784.816.569.406.333,6980539,89,321.381.412.639.405,428.597.294.158.578,7017638,3,1315538,0,1315538,1315538,6980539,0,6980539,6980539,AUDIO
10.0.2.15,37652,195.154.107.23,443,6,9929802,17.019.473.298.662,26.183.805.075,397192.08,184.567.231.354.395,9250259,18,1241225.25,32.377.838.917.615,9250598,1382,6.182.981.875,230.347.447.562.987,9250678,18,339,0,339,339,9250259,0,9250259,9250259,AUDIO
10.0.2.15,37652,195.154.107.23,443,6,820193,425.725.408.531.894,4.498.941.102.887,2.228.785.326.087,125.021.242.371.658,130059,0,85.436.770.833.333,254.262.636.332.446,159207,27,28.899.889.298.893,146.573.790.162.431,130059,3,0,0,0,0,0,0,0,0,AUDIO
10.0.2.15,37652,195.154.107.23,443,6,9878817,219.864.382.547,0.8098135637,141.125.957.142.857,36.378.003.716.058,9659061,147,329.280.533.333.333,551.446.721.189.857,9659223,5226,3292885,551.437.646.141.221,9659208,5818,162,0,162,162,9659061,0,9659061,9659061,AUDIO
10.0.2.15,37652,195.154.107.23,443,6,2774468,15.644.404.620.994,1.758.895.759.475,56.970.595.482.546,17.407.981.245.148,195242,3,188.739.319.727.891,313.362.395.390.289,233429,36,80.607.610.619.469,214.040.694.229.592,195242,5,0,0,0,0,0,0,0,0,AUDIO
10.0.2.15,37652,195.154.107.23,443,6,9981264,30.180.646.459.206,33.362.507.995,300.640.481.927.711,431.135.106.653.342,7826427,1,109.683.230.769.231,82.151.561.822.554,7826881,43,415.869.791.666.667,506.934.749.518.855,7826922,3,784010,0,784010,784010,7826427,0,7826427,7826427,AUDIO
10.0.2.15,37652,195.154.107.23,443,6,4073976,338.057.956.158.799,3.436.446.361,293.091.798.561.151,319.317.168.210.639,3763172,1,131.418.580.645.161,681.680.032.295.053,3801064,60,377.226.448.598.131,363.897.848.660.371,3763172,3,0,0,0,0,0,0,0,0,AUDIO
10.0.2.15,37652,195.154.107.23,443,6,9919431,1.648.985.712.991,25.203.058.522,413.309.625,187.984.950.040.477,9231500,6,1.239.928.875,323.129.306.667.397,9232026,1568,661.259.533.333.333,237.279.544.343.065,9231673,6,526,0,526,526,9231500,0,9231500,9231500,AUDIO
10.0.2.15,37652,195.154.107.23,443,6,1964759,213.535.095.143.985,2.152.935.805.358,4.655.827.014.218,181.297.273.120.539,128814,0,192.623.431.372.549,349.490.628.199.098,162023,27,60.372.821.316.615,207.204.741.884.231,128814,0,0,0,0,0,0,0,0,0,AUDIO
10.0.2.15,37652,195.154.107.23,443,6,9940310,43.869.456.787.565,471.816.271.324,212.399.786.324.786,377.041.281.242.913,8135059,0,801.637.903.225.806,73.152.054.295.542,8135554,40,289.788.454.810.496,440.352.871.939.373,8135192,3,495,0,495,495,8135059,0,8135059,8135059,AUDIO
10.0.2.15,37652,195.154.107.23,443,6,9154140,1.186.348.471.839,0.4369607631,3051380,52.845.580.301.906,9153462,186,9153648,0,9153648,9153648,9153954,0,9153954,9153954,186,0,186,186,9153462,0,9153462,9153462,AUDIO
